Date,Open,High,Low,Close,Adj Close,Volume
2020-03-05,35.5,36.41999816894531,33.95000076293945,35.060001373291016,32.240333557128906,737500
2020-03-06,33.83000183105469,34.91999816894531,32.869998931884766,33.900001525878906,31.173635482788086,520500
2020-03-09,31.399999618530273,32.68000030517578,28.0,31.540000915527344,29.003435134887695,363800
2020-03-10,32.5,32.5,30.549999237060547,31.920000076293945,29.352869033813477,365600
2020-03-11,31.030000686645508,31.229999542236328,28.780000686645508,29.40999984741211,27.04473304748535,344400
2020-03-12,27.0,27.0,24.15999984741211,24.170000076293945,22.226158142089844,608400
2020-03-13,25.700000762939453,27.290000915527344,24.65999984741211,27.280000686645508,25.086036682128906,613400
2020-03-16,24.040000915527344,27.6299991607666,24.0,26.420000076293945,24.295202255249023,648400
2020-03-17,27.0,29.209999084472656,26.68000030517578,28.219999313354492,25.950439453125,785400
2020-03-18,26.549999237060547,28.049999237060547,24.639999389648438,24.719999313354492,22.73192024230957,789700
2020-03-19,24.6299991607666,26.020000457763672,21.860000610351562,24.059999465942383,22.125001907348633,630200
2020-03-20,24.09000015258789,24.09000015258789,20.84000015258789,21.049999237060547,19.357080459594727,979900
2020-03-23,21.25,22.600000381469727,20.1299991607666,20.450000762939453,18.805335998535156,581800
2020-03-24,21.700000762939453,22.709999084472656,19.790000915527344,21.020000457763672,19.329486846923828,1118400
2020-03-25,21.020000457763672,22.260000228881836,20.110000610351562,21.010000228881836,19.320295333862305,1208900
2020-03-26,21.0,22.450000762939453,20.729999542236328,22.049999237060547,20.276653289794922,1031800
2020-03-27,21.209999084472656,23.6200008392334,21.0,21.989999771118164,20.221479415893555,1455700
2020-03-30,22.209999084472656,24.219999313354492,21.600000381469727,24.170000076293945,22.226158142089844,602300
2020-03-31,24.360000610351562,25.170000076293945,23.850000381469727,24.360000610351562,22.400875091552734,853900
2020-04-01,23.989999771118164,24.1200008392334,22.760000228881836,23.360000610351562,21.645681381225586,530100
2020-04-02,22.90999984741211,24.280000686645508,22.799999237060547,24.239999771118164,22.461103439331055,468500
2020-04-03,23.860000610351562,24.360000610351562,22.280000686645508,22.780000686645508,21.108243942260742,384300
2020-04-06,23.829999923706055,26.020000457763672,23.649999618530273,25.969999313354492,24.06414794921875,622900
2020-04-07,26.5,28.170000076293945,26.18000030517578,26.31999969482422,24.38846206665039,930700
2020-04-08,26.219999313354492,28.239999771118164,25.989999771118164,27.850000381469727,25.806182861328125,511900
2020-04-09,28.399999618530273,29.850000381469727,27.860000610351562,28.93000030517578,26.806922912597656,555900
2020-04-13,28.3700008392334,28.809999465942383,27.829999923706055,28.690000534057617,26.58453369140625,446400
2020-04-14,29.5,31.049999237060547,29.100000381469727,30.979999542236328,28.706478118896484,810800
2020-04-15,29.799999237060547,31.309999465942383,29.579999923706055,30.549999237060547,28.308034896850586,933800
2020-04-16,30.559999465942383,31.68000030517578,30.139999389648438,31.540000915527344,29.225383758544922,722400
2020-04-17,32.52000045776367,33.349998474121094,31.6299991607666,32.880001068115234,30.4670467376709,767100
2020-04-20,32.2400016784668,32.849998474121094,30.59000015258789,30.690000534057617,28.437759399414062,543300
2020-04-21,29.950000762939453,30.8799991607666,29.6299991607666,30.1299991607666,27.918855667114258,360600
2020-04-22,30.790000915527344,31.170000076293945,30.209999084472656,30.780000686645508,28.521156311035156,336900
2020-04-23,30.719999313354492,31.639999389648438,30.719999313354492,31.149999618530273,28.86400032043457,409000
2020-04-24,31.329999923706055,31.989999771118164,30.780000686645508,31.600000381469727,29.28097915649414,479700
2020-04-27,31.90999984741211,33.540000915527344,31.770000457763672,33.040000915527344,30.615299224853516,337500
2020-04-28,33.79999923706055,34.47999954223633,33.349998474121094,34.09000015258789,31.588241577148438,421600
2020-04-29,35.06999969482422,36.5,34.79999923706055,35.95000076293945,33.311744689941406,482200
2020-04-30,35.0,35.7400016784668,34.2599983215332,34.4900016784668,31.95889663696289,1435500
2020-05-01,33.709999084472656,34.13999938964844,32.70000076293945,33.2400016784668,30.800622940063477,418600
2020-05-04,32.720001220703125,33.0099983215332,31.959999084472656,32.36000061035156,29.98520278930664,551200
2020-05-05,33.09000015258789,33.27000045776367,32.189998626708984,32.209999084472656,29.84621238708496,329600
2020-05-06,32.040000915527344,32.709999084472656,30.979999542236328,31.059999465942383,28.78060531616211,294800
2020-05-07,31.579999923706055,31.8700008392334,31.399999618530273,31.579999923706055,29.2624454498291,363900
2020-05-08,32.29999923706055,33.56999969482422,32.029998779296875,33.5,31.041540145874023,381000
2020-05-11,33.029998779296875,33.83000183105469,32.150001525878906,33.70000076293945,31.226865768432617,446200
2020-05-12,33.83000183105469,33.83000183105469,32.060001373291016,32.06999969482422,29.716487884521484,325200
2020-05-13,31.690000534057617,31.739999771118164,29.389999389648438,29.65999984741211,27.483346939086914,460200
2020-05-14,29.079999923706055,30.510000228881836,28.209999084472656,30.420000076293945,28.18757438659668,469500
2020-05-15,30.280000686645508,31.600000381469727,29.760000228881836,31.56999969482422,29.25318145751953,609500
2020-05-18,32.709999084472656,32.900001525878906,31.649999618530273,32.58000183105469,30.189067840576172,415800
2020-05-19,32.33000183105469,32.790000915527344,31.790000915527344,31.8700008392334,29.53116798400879,264000
2020-05-20,32.52000045776367,33.029998779296875,32.150001525878906,32.68000030517578,30.28171730041504,258900
2020-05-21,32.599998474121094,33.45000076293945,32.56999969482422,32.56999969482422,30.179792404174805,270200
2020-05-22,32.66999816894531,32.7400016784668,32.040000915527344,32.58000183105469,30.189067840576172,201100
2020-05-26,33.72999954223633,34.56999969482422,33.650001525878906,34.15999984741211,31.653104782104492,343900
2020-05-27,34.33000183105469,34.439998626708984,32.72999954223633,33.5,31.041540145874023,484300
