Date,Open,High,Low,Close,Adj Close,Volume
2020-04-17,55.630001068115234,58.290000915527344,54.650001525878906,58.119998931884766,58.119998931884766,354100
2020-04-20,56.900001525878906,56.900001525878906,54.72999954223633,54.81999969482422,54.81999969482422,211300
2020-04-21,52.619998931884766,52.95000076293945,51.13999938964844,52.0,52.0,348000
2020-04-22,53.34000015258789,54.0099983215332,50.41999816894531,52.06999969482422,52.06999969482422,293200
2020-04-23,52.4900016784668,56.56999969482422,52.290000915527344,54.5,54.5,223000
2020-04-24,54.38999938964844,59.2400016784668,54.38999938964844,58.470001220703125,58.470001220703125,309900
2020-04-27,59.2599983215332,61.22999954223633,58.849998474121094,60.630001068115234,60.630001068115234,269600
2020-04-28,63.0099983215332,65.37999725341797,62.38999938964844,63.540000915527344,63.540000915527344,324600
2020-04-29,65.94999694824219,70.94000244140625,65.63999938964844,69.4800033569336,69.4800033569336,234700
2020-04-30,67.87000274658203,68.2699966430664,65.16999816894531,67.5,67.5,284700
2020-05-01,65.51000213623047,66.19000244140625,62.7599983215332,65.7300033569336,65.7300033569336,297000
2020-05-04,64.58000183105469,66.0,64.12000274658203,65.9800033569336,65.9800033569336,267900
2020-05-05,69.08999633789062,71.7699966430664,66.45999908447266,67.44999694824219,67.44999694824219,367400
2020-05-06,68.55000305175781,69.04000091552734,63.47999954223633,64.88999938964844,64.88999938964844,339300
2020-05-07,66.08000183105469,67.41999816894531,64.9800033569336,65.4000015258789,65.4000015258789,278200
2020-05-08,68.5199966430664,69.61000061035156,67.5999984741211,69.5199966430664,69.5199966430664,226700
2020-05-11,69.22000122070312,69.22000122070312,65.79000091552734,66.77999877929688,66.77999877929688,230000
2020-05-12,67.30000305175781,67.88999938964844,63.70000076293945,63.70000076293945,63.70000076293945,246200
2020-05-13,63.04999923706055,63.04999923706055,57.099998474121094,58.540000915527344,58.540000915527344,330500
2020-05-14,56.45000076293945,60.7400016784668,56.0099983215332,60.650001525878906,60.650001525878906,325400
2020-05-15,60.20000076293945,62.349998474121094,59.7400016784668,62.29999923706055,62.29999923706055,155300
