Date,Open,High,Low,Close,Adj Close,Volume
2020-05-26,2.680000066757202,2.690000057220459,2.5899999141693115,2.5999999046325684,2.5999999046325684,176100
2020-05-27,2.630000114440918,2.680000066757202,2.5299999713897705,2.569999933242798,2.569999933242798,163100
2020-05-28,2.5999999046325684,2.690000057220459,2.549999952316284,2.569999933242798,2.569999933242798,142600
2020-05-29,2.559999942779541,2.609999895095825,2.490000009536743,2.5899999141693115,2.5899999141693115,67500
2020-06-01,2.5899999141693115,2.640000104904175,2.549999952316284,2.549999952316284,2.549999952316284,147000
2020-06-02,2.5799999237060547,2.5899999141693115,2.490000009536743,2.5,2.5,81700
2020-06-03,2.5199999809265137,3.359999895095825,2.5199999809265137,2.9700000286102295,2.9700000286102295,2833100
2020-06-04,2.9100000858306885,3.2200000286102295,2.8299999237060547,3.190000057220459,3.190000057220459,937300
2020-06-05,3.700000047683716,3.799999952316284,3.0799999237060547,3.7200000286102295,3.7200000286102295,4023800
2020-06-08,3.799999952316284,3.9000000953674316,3.700000047683716,3.869999885559082,3.869999885559082,1236200
